product_code,x,y,cluster_name,target,name
3302,-2.711705984259704,0.5181249044387788,Industrial Chemicals and Metals,3006," Mixtures of odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as ra..."
3302,-2.711705984259704,0.5181249044387788,Industrial Chemicals and Metals,3507," Mixtures of odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as ra..."
3302,-2.711705984259704,0.5181249044387788,Industrial Chemicals and Metals,8411," Mixtures of odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as ra..."
3302,-2.711705984259704,0.5181249044387788,Industrial Chemicals and Metals,2939," Mixtures of odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as ra..."
3702,-2.3470303196302007,0.7343705588333713,Industrial Chemicals and Metals,3701," Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitised,..."
3702,-2.3470303196302007,0.7343705588333713,Industrial Chemicals and Metals,3703," Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitised,..."
3702,-2.3470303196302007,0.7343705588333713,Industrial Chemicals and Metals,3911," Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitised,..."
3702,-2.3470303196302007,0.7343705588333713,Industrial Chemicals and Metals,3810," Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitised,..."
3702,-2.3470303196302007,0.7343705588333713,Industrial Chemicals and Metals,3815," Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitised,..."
5911,-0.5928832571754796,-0.500374055314907,Textile and Home Goods,8404," Textile products and articles, for technical uses, specified in Note 7 to this Chapter."
5911,-0.5928832571754796,-0.500374055314907,Textile and Home Goods,9022," Textile products and articles, for technical uses, specified in Note 7 to this Chapter."
5911,-0.5928832571754796,-0.500374055314907,Textile and Home Goods,8703," Textile products and articles, for technical uses, specified in Note 7 to this Chapter."
5911,-0.5928832571754796,-0.500374055314907,Textile and Home Goods,8442," Textile products and articles, for technical uses, specified in Note 7 to this Chapter."
5911,-0.5928832571754796,-0.500374055314907,Textile and Home Goods,7612," Textile products and articles, for technical uses, specified in Note 7 to this Chapter."
3001,-2.759374706440069,0.4696536046928741,Industrial Chemicals and Metals,2937,"Therapeutic uses; heparin and its salts; other human or animal substances prepared for therapeutic or prophylactic uses, not elsewhere specified or in..."
3001,-2.759374706440069,0.4696536046928741,Industrial Chemicals and Metals,3821,"Therapeutic uses; heparin and its salts; other human or animal substances prepared for therapeutic or prophylactic uses, not elsewhere specified or in..."
3001,-2.759374706440069,0.4696536046928741,Industrial Chemicals and Metals,3504,"Therapeutic uses; heparin and its salts; other human or animal substances prepared for therapeutic or prophylactic uses, not elsewhere specified or in..."
3001,-2.759374706440069,0.4696536046928741,Industrial Chemicals and Metals,3002,"Therapeutic uses; heparin and its salts; other human or animal substances prepared for therapeutic or prophylactic uses, not elsewhere specified or in..."
3001,-2.759374706440069,0.4696536046928741,Industrial Chemicals and Metals,2923,"Therapeutic uses; heparin and its salts; other human or animal substances prepared for therapeutic or prophylactic uses, not elsewhere specified or in..."
5903,0.3247530325516914,-1.3861215468165533,Textile and Home Goods,8480," Textile fabrics impregnated, coated, covered or laminated with plastics, other than those of heading 59.02...."
5903,0.3247530325516914,-1.3861215468165533,Textile and Home Goods,5801," Textile fabrics impregnated, coated, covered or laminated with plastics, other than those of heading 59.02...."
5903,0.3247530325516914,-1.3861215468165533,Textile and Home Goods,8308," Textile fabrics impregnated, coated, covered or laminated with plastics, other than those of heading 59.02...."
5903,0.3247530325516914,-1.3861215468165533,Textile and Home Goods,5906," Textile fabrics impregnated, coated, covered or laminated with plastics, other than those of heading 59.02...."
5903,0.3247530325516914,-1.3861215468165533,Textile and Home Goods,5806," Textile fabrics impregnated, coated, covered or laminated with plastics, other than those of heading 59.02...."
3822,-2.5231694684836405,0.1259394744298196,Industrial Chemicals and Metals,3821," Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 3..."
3822,-2.5231694684836405,0.1259394744298196,Industrial Chemicals and Metals,8427," Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 3..."
3822,-2.5231694684836405,0.1259394744298196,Industrial Chemicals and Metals,3002," Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 3..."
3822,-2.5231694684836405,0.1259394744298196,Industrial Chemicals and Metals,9018," Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 3..."
3822,-2.5231694684836405,0.1259394744298196,Industrial Chemicals and Metals,9019," Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 3..."
3903,-1.8607858300654527,0.7407433552141085,Industrial Chemicals and Metals,3902," Polymers of styrene, in primary forms."
3903,-1.8607858300654527,0.7407433552141085,Industrial Chemicals and Metals,8475," Polymers of styrene, in primary forms."
3903,-1.8607858300654527,0.7407433552141085,Industrial Chemicals and Metals,3901," Polymers of styrene, in primary forms."
3903,-1.8607858300654527,0.7407433552141085,Industrial Chemicals and Metals,3206," Polymers of styrene, in primary forms."
3903,-1.8607858300654527,0.7407433552141085,Industrial Chemicals and Metals,3809," Polymers of styrene, in primary forms."
8707,-0.2727168656429537,0.0616966770808815,"Construction, Building, and Home Supplies",8530," Bodies (including cabs), for the motor vehicles of headings 87.01 to 87.05."
8707,-0.2727168656429537,0.0616966770808815,"Construction, Building, and Home Supplies",7224," Bodies (including cabs), for the motor vehicles of headings 87.01 to 87.05."
8707,-0.2727168656429537,0.0616966770808815,"Construction, Building, and Home Supplies",7007," Bodies (including cabs), for the motor vehicles of headings 87.01 to 87.05."
8707,-0.2727168656429537,0.0616966770808815,"Construction, Building, and Home Supplies",8703," Bodies (including cabs), for the motor vehicles of headings 87.01 to 87.05."
8707,-0.2727168656429537,0.0616966770808815,"Construction, Building, and Home Supplies",8701," Bodies (including cabs), for the motor vehicles of headings 87.01 to 87.05."
7317,0.6564964700647526,0.0860483391108206,"Construction, Building, and Home Supplies",7306," Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with..."
7317,0.6564964700647526,0.0860483391108206,"Construction, Building, and Home Supplies",2104," Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with..."
7317,0.6564964700647526,0.0860483391108206,"Construction, Building, and Home Supplies",5607," Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with..."
7317,0.6564964700647526,0.0860483391108206,"Construction, Building, and Home Supplies",3814," Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with..."
7317,0.6564964700647526,0.0860483391108206,"Construction, Building, and Home Supplies",4013," Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with..."
9028,-0.6192748628926434,-0.6646261388217873,"Construction, Building, and Home Supplies",7309," Gas, liquid or electricity supply or production meters, including calibrating meters therefor."
9028,-0.6192748628926434,-0.6646261388217873,"Construction, Building, and Home Supplies",5601," Gas, liquid or electricity supply or production meters, including calibrating meters therefor."
9028,-0.6192748628926434,-0.6646261388217873,"Construction, Building, and Home Supplies",8535," Gas, liquid or electricity supply or production meters, including calibrating meters therefor."
9028,-0.6192748628926434,-0.6646261388217873,"Construction, Building, and Home Supplies",8307," Gas, liquid or electricity supply or production meters, including calibrating meters therefor."
9028,-0.6192748628926434,-0.6646261388217873,"Construction, Building, and Home Supplies",7304," Gas, liquid or electricity supply or production meters, including calibrating meters therefor."
3503,-1.1396080615458457,0.9046413648826768,"Construction, Building, and Home Supplies",3504,"Worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 35.01...."
3503,-1.1396080615458457,0.9046413648826768,"Construction, Building, and Home Supplies",4814,"Worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 35.01...."
3503,-1.1396080615458457,0.9046413648826768,"Construction, Building, and Home Supplies",8805,"Worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 35.01...."
3503,-1.1396080615458457,0.9046413648826768,"Construction, Building, and Home Supplies",8437,"Worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 35.01...."
3503,-1.1396080615458457,0.9046413648826768,"Construction, Building, and Home Supplies",7002,"Worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 35.01...."
8519,-1.5395876032857765,-1.86216564238658,Electronic and Electrical Goods,8527, Sound recording or reproducing apparatus.
8519,-1.5395876032857765,-1.86216564238658,Electronic and Electrical Goods,8523, Sound recording or reproducing apparatus.
8519,-1.5395876032857765,-1.86216564238658,Electronic and Electrical Goods,8518, Sound recording or reproducing apparatus.
8519,-1.5395876032857765,-1.86216564238658,Electronic and Electrical Goods,8473, Sound recording or reproducing apparatus.
8519,-1.5395876032857765,-1.86216564238658,Electronic and Electrical Goods,8471, Sound recording or reproducing apparatus.
9102,-1.263343930007143,-1.950537891132928,Electronic and Electrical Goods,9101,"Watches, other than those of heading 91.01."
9102,-1.263343930007143,-1.950537891132928,Electronic and Electrical Goods,9114,"Watches, other than those of heading 91.01."
9102,-1.263343930007143,-1.950537891132928,Electronic and Electrical Goods,9004,"Watches, other than those of heading 91.01."
9102,-1.263343930007143,-1.950537891132928,Electronic and Electrical Goods,9105,"Watches, other than those of heading 91.01."
9102,-1.263343930007143,-1.950537891132928,Electronic and Electrical Goods,9108,"Watches, other than those of heading 91.01."
6104,3.1144308516283488,-1.4545760234691771,Textile Apparel and Accessories,6110," Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other t..."
6104,3.1144308516283488,-1.4545760234691771,Textile Apparel and Accessories,6106," Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other t..."
6104,3.1144308516283488,-1.4545760234691771,Textile Apparel and Accessories,6109," Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other t..."
6104,3.1144308516283488,-1.4545760234691771,Textile Apparel and Accessories,6102," Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other t..."
6104,3.1144308516283488,-1.4545760234691771,Textile Apparel and Accessories,6204," Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other t..."
8458,-1.574072259817551,-0.1671415642456906,Metalworking and Electrical Machinery and Parts,8461, Lathes (including turning centres) for removing metal.
8458,-1.574072259817551,-0.1671415642456906,Metalworking and Electrical Machinery and Parts,8457, Lathes (including turning centres) for removing metal.
8458,-1.574072259817551,-0.1671415642456906,Metalworking and Electrical Machinery and Parts,8456, Lathes (including turning centres) for removing metal.
8458,-1.574072259817551,-0.1671415642456906,Metalworking and Electrical Machinery and Parts,8454, Lathes (including turning centres) for removing metal.
8458,-1.574072259817551,-0.1671415642456906,Metalworking and Electrical Machinery and Parts,8459, Lathes (including turning centres) for removing metal.
9607,1.3446160809857135,-1.6556826595998655,Textile and Home Goods,5806, Slide fasteners and parts thereof.
9607,1.3446160809857135,-1.6556826595998655,Textile and Home Goods,9606, Slide fasteners and parts thereof.
9607,1.3446160809857135,-1.6556826595998655,Textile and Home Goods,8308, Slide fasteners and parts thereof.
9607,1.3446160809857135,-1.6556826595998655,Textile and Home Goods,5401, Slide fasteners and parts thereof.
9607,1.3446160809857135,-1.6556826595998655,Textile and Home Goods,5804, Slide fasteners and parts thereof.
1201,1.3294457370712047,1.6937828105275248,Agriculture,2304," Soya beans, whether or not broken."
1201,1.3294457370712047,1.6937828105275248,Agriculture,1005," Soya beans, whether or not broken."
1201,1.3294457370712047,1.6937828105275248,Agriculture,1007," Soya beans, whether or not broken."
1201,1.3294457370712047,1.6937828105275248,Agriculture,1208," Soya beans, whether or not broken."
1201,1.3294457370712047,1.6937828105275248,Agriculture,1512," Soya beans, whether or not broken."
2704,-0.6277107991804027,1.145050398311609,Minerals,2708,"Coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon."
2704,-0.6277107991804027,1.145050398311609,Minerals,2803,"Coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon."
2704,-0.6277107991804027,1.145050398311609,Minerals,2701,"Coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon."
2704,-0.6277107991804027,1.145050398311609,Minerals,7605,"Coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon."
2704,-0.6277107991804027,1.145050398311609,Minerals,7110,"Coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon."
5513,1.6174013119826762,-1.5482883709914803,Textile and Home Goods,5514," Woven fabrics of synthetic staple fibres, containing less than 85 % by weight of such fibres, mixed mainly or solely with cotton, of a weight not exc..."
5513,1.6174013119826762,-1.5482883709914803,Textile and Home Goods,5208," Woven fabrics of synthetic staple fibres, containing less than 85 % by weight of such fibres, mixed mainly or solely with cotton, of a weight not exc..."
5513,1.6174013119826762,-1.5482883709914803,Textile and Home Goods,9609," Woven fabrics of synthetic staple fibres, containing less than 85 % by weight of such fibres, mixed mainly or solely with cotton, of a weight not exc..."
5513,1.6174013119826762,-1.5482883709914803,Textile and Home Goods,6301," Woven fabrics of synthetic staple fibres, containing less than 85 % by weight of such fibres, mixed mainly or solely with cotton, of a weight not exc..."
5513,1.6174013119826762,-1.5482883709914803,Textile and Home Goods,5205," Woven fabrics of synthetic staple fibres, containing less than 85 % by weight of such fibres, mixed mainly or solely with cotton, of a weight not exc..."
7315,-1.0760033870242107,-0.3135745355787289,Metalworking and Electrical Machinery and Parts,7325," Chain and parts thereof, of iron or steel."
7315,-1.0760033870242107,-0.3135745355787289,Metalworking and Electrical Machinery and Parts,8484," Chain and parts thereof, of iron or steel."
7315,-1.0760033870242107,-0.3135745355787289,Metalworking and Electrical Machinery and Parts,7222," Chain and parts thereof, of iron or steel."
7315,-1.0760033870242107,-0.3135745355787289,Metalworking and Electrical Machinery and Parts,8441," Chain and parts thereof, of iron or steel."
7315,-1.0760033870242107,-0.3135745355787289,Metalworking and Electrical Machinery and Parts,8455," Chain and parts thereof, of iron or steel."
8434,0.4276416598657406,0.7493138716912244,Metalworking and Electrical Machinery and Parts,8436, Milking machines and dairy machinery.
8434,0.4276416598657406,0.7493138716912244,Metalworking and Electrical Machinery and Parts,3004, Milking machines and dairy machinery.
8434,0.4276416598657406,0.7493138716912244,Metalworking and Electrical Machinery and Parts,406, Milking machines and dairy machinery.
8434,0.4276416598657406,0.7493138716912244,Metalworking and Electrical Machinery and Parts,4902, Milking machines and dairy machinery.
8434,0.4276416598657406,0.7493138716912244,Metalworking and Electrical Machinery and Parts,404, Milking machines and dairy machinery.
2930,-2.570578749418143,0.7594461130469541,Industrial Chemicals and Metals,2914,Sulphur compounds.
2930,-2.570578749418143,0.7594461130469541,Industrial Chemicals and Metals,2935,Sulphur compounds.
2930,-2.570578749418143,0.7594461130469541,Industrial Chemicals and Metals,2941,Sulphur compounds.
2930,-2.570578749418143,0.7594461130469541,Industrial Chemicals and Metals,9012,Sulphur compounds.
2930,-2.570578749418143,0.7594461130469541,Industrial Chemicals and Metals,7110,Sulphur compounds.
4011,-0.1784168806091624,-0.6196547956344318,"Construction, Building, and Home Supplies",7312," New pneumatic tyres, of rubber."
4011,-0.1784168806091624,-0.6196547956344318,"Construction, Building, and Home Supplies",8402," New pneumatic tyres, of rubber."
4011,-0.1784168806091624,-0.6196547956344318,"Construction, Building, and Home Supplies",4008," New pneumatic tyres, of rubber."
4011,-0.1784168806091624,-0.6196547956344318,"Construction, Building, and Home Supplies",5902," New pneumatic tyres, of rubber."
4011,-0.1784168806091624,-0.6196547956344318,"Construction, Building, and Home Supplies",8450," New pneumatic tyres, of rubber."
9010,-2.126150210045048,-0.8002933003662485,Industrial Chemicals and Metals,9024," Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes;..."
9010,-2.126150210045048,-0.8002933003662485,Industrial Chemicals and Metals,9207," Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes;..."
9010,-2.126150210045048,-0.8002933003662485,Industrial Chemicals and Metals,9015," Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes;..."
9010,-2.126150210045048,-0.8002933003662485,Industrial Chemicals and Metals,8506," Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes;..."
9010,-2.126150210045048,-0.8002933003662485,Industrial Chemicals and Metals,7410," Apparatus and equipment for photographic (including cinematographic) laboratories, not specified or included elsewhere in this Chapter; negatoscopes;..."
2608,-0.3797622381018879,1.9969841342038104,Minerals,2607, Zinc ores and concentrates.
2608,-0.3797622381018879,1.9969841342038104,Minerals,2616, Zinc ores and concentrates.
2608,-0.3797622381018879,1.9969841342038104,Minerals,2603, Zinc ores and concentrates.
2608,-0.3797622381018879,1.9969841342038104,Minerals,2613, Zinc ores and concentrates.
2608,-0.3797622381018879,1.9969841342038104,Minerals,2529, Zinc ores and concentrates.
5201,2.028683909207393,1.558448118516631,Textile and Home Goods,1202," Cotton, not carded or combed."
5201,2.028683909207393,1.558448118516631,Textile and Home Goods,1207," Cotton, not carded or combed."
5201,2.028683909207393,1.558448118516631,Textile and Home Goods,902," Cotton, not carded or combed."
5201,2.028683909207393,1.558448118516631,Textile and Home Goods,1006," Cotton, not carded or combed."
5201,2.028683909207393,1.558448118516631,Textile and Home Goods,4907," Cotton, not carded or combed."
6309,-0.987670428382647,-0.4165424868790783,Textile Apparel and Accessories,7311, Worn clothing and other worn articles.
6309,-0.987670428382647,-0.4165424868790783,Textile Apparel and Accessories,9703, Worn clothing and other worn articles.
6309,-0.987670428382647,-0.4165424868790783,Textile Apparel and Accessories,8609, Worn clothing and other worn articles.
6309,-0.987670428382647,-0.4165424868790783,Textile Apparel and Accessories,4201, Worn clothing and other worn articles.
6309,-0.987670428382647,-0.4165424868790783,Textile Apparel and Accessories,8802, Worn clothing and other worn articles.
3006,-2.714348641541897,0.4225939834898891,Industrial Chemicals and Metals,3002, Pharmaceutical goods specified in Note 4 to this Chapter.
3006,-2.714348641541897,0.4225939834898891,Industrial Chemicals and Metals,3003, Pharmaceutical goods specified in Note 4 to this Chapter.
3006,-2.714348641541897,0.4225939834898891,Industrial Chemicals and Metals,2918, Pharmaceutical goods specified in Note 4 to this Chapter.
3006,-2.714348641541897,0.4225939834898891,Industrial Chemicals and Metals,3302, Pharmaceutical goods specified in Note 4 to this Chapter.
3006,-2.714348641541897,0.4225939834898891,Industrial Chemicals and Metals,2941, Pharmaceutical goods specified in Note 4 to this Chapter.
403,1.1813967271621395,0.7937808579450696,Agriculture,401," Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added s..."
403,1.1813967271621395,0.7937808579450696,Agriculture,406," Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added s..."
403,1.1813967271621395,0.7937808579450696,Agriculture,2105," Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added s..."
403,1.1813967271621395,0.7937808579450696,Agriculture,404," Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added s..."
403,1.1813967271621395,0.7937808579450696,Agriculture,2202," Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added s..."
5208,1.7132506698666976,-1.4988021424415732,Textile and Home Goods,5209," Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing not more than 200 g/m2...."
5208,1.7132506698666976,-1.4988021424415732,Textile and Home Goods,5205," Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing not more than 200 g/m2...."
5208,1.7132506698666976,-1.4988021424415732,Textile and Home Goods,5513," Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing not more than 200 g/m2...."
5208,1.7132506698666976,-1.4988021424415732,Textile and Home Goods,5810," Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing not more than 200 g/m2...."
5208,1.7132506698666976,-1.4988021424415732,Textile and Home Goods,6305," Woven fabrics of cotton, containing 85 % or more by weight of cotton, weighing not more than 200 g/m2...."
7112,0.4280579640326398,0.8357201997336374,Industrial Chemicals and Metals,2207," Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, ..."
7112,0.4280579640326398,0.8357201997336374,Industrial Chemicals and Metals,3603," Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, ..."
7112,0.4280579640326398,0.8357201997336374,Industrial Chemicals and Metals,7602," Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, ..."
7112,0.4280579640326398,0.8357201997336374,Industrial Chemicals and Metals,7404," Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, ..."
7112,0.4280579640326398,0.8357201997336374,Industrial Chemicals and Metals,7204," Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, ..."
8422,-1.347115698809518,-0.6733440380901765,Metalworking and Electrical Machinery and Parts,8465,Shrink wrapping machinery); machinery for aerating beverages.
8422,-1.347115698809518,-0.6733440380901765,Metalworking and Electrical Machinery and Parts,8438,Shrink wrapping machinery); machinery for aerating beverages.
8422,-1.347115698809518,-0.6733440380901765,Metalworking and Electrical Machinery and Parts,8441,Shrink wrapping machinery); machinery for aerating beverages.
8422,-1.347115698809518,-0.6733440380901765,Metalworking and Electrical Machinery and Parts,8515,Shrink wrapping machinery); machinery for aerating beverages.
8422,-1.347115698809518,-0.6733440380901765,Metalworking and Electrical Machinery and Parts,7607,Shrink wrapping machinery); machinery for aerating beverages.
4008,-0.5673717588138012,-0.1232676605494997,Metalworking and Electrical Machinery and Parts,8416," Plates, sheets, strip, rods and profile shapes, of vulcanised rubber other than hard rubber."
4008,-0.5673717588138012,-0.1232676605494997,Metalworking and Electrical Machinery and Parts,5602," Plates, sheets, strip, rods and profile shapes, of vulcanised rubber other than hard rubber."
4008,-0.5673717588138012,-0.1232676605494997,Metalworking and Electrical Machinery and Parts,8417," Plates, sheets, strip, rods and profile shapes, of vulcanised rubber other than hard rubber."
4008,-0.5673717588138012,-0.1232676605494997,Metalworking and Electrical Machinery and Parts,4011," Plates, sheets, strip, rods and profile shapes, of vulcanised rubber other than hard rubber."
4008,-0.5673717588138012,-0.1232676605494997,Metalworking and Electrical Machinery and Parts,4005," Plates, sheets, strip, rods and profile shapes, of vulcanised rubber other than hard rubber."
4813,0.4760328317736264,0.3653623453344927,Agriculture,1520," Cigarette paper, whether or not cut to size or in the form of booklets or tubes."
4813,0.4760328317736264,0.3653623453344927,Agriculture,8478," Cigarette paper, whether or not cut to size or in the form of booklets or tubes."
4813,0.4760328317736264,0.3653623453344927,Agriculture,3303," Cigarette paper, whether or not cut to size or in the form of booklets or tubes."
4813,0.4760328317736264,0.3653623453344927,Agriculture,9406," Cigarette paper, whether or not cut to size or in the form of booklets or tubes."
4813,0.4760328317736264,0.3653623453344927,Agriculture,208," Cigarette paper, whether or not cut to size or in the form of booklets or tubes."
8463,-1.5907791390088608,-0.2558029673743385,Metalworking and Electrical Machinery and Parts,8420,"Tools for working metal or cermets, without removing material."
8463,-1.5907791390088608,-0.2558029673743385,Metalworking and Electrical Machinery and Parts,8462,"Tools for working metal or cermets, without removing material."
8463,-1.5907791390088608,-0.2558029673743385,Metalworking and Electrical Machinery and Parts,8457,"Tools for working metal or cermets, without removing material."
8463,-1.5907791390088608,-0.2558029673743385,Metalworking and Electrical Machinery and Parts,8460,"Tools for working metal or cermets, without removing material."
8463,-1.5907791390088608,-0.2558029673743385,Metalworking and Electrical Machinery and Parts,7412,"Tools for working metal or cermets, without removing material."
9504,-1.1610323821843618,-1.6143821837380483,Electronic and Electrical Goods,8510," Video game consoles and machines, articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and a..."
9504,-1.1610323821843618,-1.6143821837380483,Electronic and Electrical Goods,9506," Video game consoles and machines, articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and a..."
9504,-1.1610323821843618,-1.6143821837380483,Electronic and Electrical Goods,9612," Video game consoles and machines, articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and a..."
9504,-1.1610323821843618,-1.6143821837380483,Electronic and Electrical Goods,9004," Video game consoles and machines, articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and a..."
9504,-1.1610323821843618,-1.6143821837380483,Electronic and Electrical Goods,9019," Video game consoles and machines, articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and a..."
9305,-1.2282647104317168,-0.2490467389767863,Metalworking and Electrical Machinery and Parts,9303, Parts and accessories of articles of headings 93.01 to 93.04.
9305,-1.2282647104317168,-0.2490467389767863,Metalworking and Electrical Machinery and Parts,9306, Parts and accessories of articles of headings 93.01 to 93.04.
9305,-1.2282647104317168,-0.2490467389767863,Metalworking and Electrical Machinery and Parts,9005, Parts and accessories of articles of headings 93.01 to 93.04.
9305,-1.2282647104317168,-0.2490467389767863,Metalworking and Electrical Machinery and Parts,8604, Parts and accessories of articles of headings 93.01 to 93.04.
9305,-1.2282647104317168,-0.2490467389767863,Metalworking and Electrical Machinery and Parts,8710, Parts and accessories of articles of headings 93.01 to 93.04.
4811,-0.9748051624742008,0.6075108508397076,Agriculture,3909,"Decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in heading 48.03, 48.09 o..."
4811,-0.9748051624742008,0.6075108508397076,Agriculture,8416,"Decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in heading 48.03, 48.09 o..."
4811,-0.9748051624742008,0.6075108508397076,Agriculture,3809,"Decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in heading 48.03, 48.09 o..."
4811,-0.9748051624742008,0.6075108508397076,Agriculture,3919,"Decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in heading 48.03, 48.09 o..."
4811,-0.9748051624742008,0.6075108508397076,Agriculture,3816,"Decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in heading 48.03, 48.09 o..."
6204,2.9812278229451614,-1.352626824638821,Textile Apparel and Accessories,6206," Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other t..."
6204,2.9812278229451614,-1.352626824638821,Textile Apparel and Accessories,6203," Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other t..."
6204,2.9812278229451614,-1.352626824638821,Textile Apparel and Accessories,6104," Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other t..."
6204,2.9812278229451614,-1.352626824638821,Textile Apparel and Accessories,6110," Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other t..."
6204,2.9812278229451614,-1.352626824638821,Textile Apparel and Accessories,6109," Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other t..."
